image,drink_category,subcategory,mean_valence,sd_valence,mean_craving,sd_craving,database
251_general_alcohol.jpg,negative_context,negative_context,40.32075472,18.76655534,26.56603774,23.94666304,pexels
252_general_alcohol.jpg,negative_context,negative_context,23.55,20.82891235,18,24.31299963,pexels
253_general_alcohol.jpg,negative_context,negative_context,14.71698113,16.58356155,19.56603774,23.10054065,pexels
254_general_alcohol.jpg,negative_context,negative_context,11.80952381,14.54787108,11.35483871,19.34170452,pexels
255_general_alcohol.jpg,negative_context,negative_context,19,20.85480944,16.31707317,23.67640072,pexels
256_general_alcohol.jpg,negative_context,negative_context,31.60377358,25.24673598,25.45283019,24.91181836,pexels
257_general_alcohol.jpg,negative_context,negative_context,9,11.36026213,5.634146341,8.782813039,pexels
258_general_alcohol.jpg,negative_context,negative_context,46.32692308,23.67071588,31.63461538,24.68231791,pexels
259_general_alcohol.jpg,negative_context,negative_context,34.25862069,22.7569618,32.9137931,26.72359131,pexels
260_general_alcohol.jpg,negative_context,negative_context,25.39583333,24.70915033,31.09615385,28.46343345,pexels
261_general_alcohol.jpg,negative_context,negative_context,38.30769231,22.10539679,37.63461538,26.65173272,pexels
262_general_alcohol.jpg,negative_context,negative_context,9.290322581,13.05020205,16.40983607,22.02073042,pexels
263_general_alcohol.jpg,negative_context,negative_context,16.23076923,20.88588545,21.09615385,28.38548346,pexels
264_general_alcohol.jpg,negative_context,negative_context,19.53448276,20.96464486,17.13793103,22.56176573,pexels
265_general_alcohol.jpg,negative_context,negative_context,18.63461538,20.348945,21.17307692,22.56643452,pexels
266_general_alcohol.jpg,negative_context,negative_context,24.94827586,24.2461228,22.82758621,24.30229065,pexels
267_general_alcohol.jpg,negative_context,negative_context,58.92857143,31.97832058,45.64912281,31.65635302,pexels
268_general_alcohol.jpg,negative_context,negative_context,28.88461538,21.29683199,27.69230769,23.30744092,pexels
269_general_alcohol.jpg,negative_context,negative_context,12.42857143,12.47831452,19.73076923,26.99681563,pexels
270_general_alcohol.jpg,negative_context,negative_context,32.05660377,24.94179,31.35849057,27.55560416,pexels
271_general_alcohol.jpg,negative_context,negative_context,17.54761905,19.05345802,7.261904762,12.51742108,pexels
272_general_alcohol.jpg,negative_context,negative_context,33.39655172,27.6975771,27.60344828,28.0837967,pexels
273_general_alcohol.jpg,negative_context,negative_context,9.916666667,16.03205652,17.04761905,22.58562815,pexels
274_general_alcohol.jpg,negative_context,negative_context,18.01923077,24.85762627,17.84615385,23.5907797,pexels
275_general_alcohol.jpg,negative_context,negative_context,27.90566038,24.83659223,30.43396226,27.4930127,pexels
276_general_alcohol.jpg,negative_context,negative_context,25.2,19.67192455,20.84210526,26.21483623,pexels
277_general_alcohol.jpg,negative_context,negative_context,11.65384615,17.41295958,21.59615385,27.20529044,pexels
278_general_alcohol.jpg,negative_context,negative_context,10.73015873,14.04279904,12.09677419,15.88246758,pexels
279_general_alcohol.jpg,negative_context,negative_context,12.92592593,19.45469032,18.01923077,27.3119168,pexels
280_general_alcohol.jpg,negative_context,negative_context,15.23214286,19.74656801,18.08064516,22.32788332,pexels
281_general_alcohol.jpg,negative_context,negative_context,14.62,20.87366273,15.30769231,24.9764897,unsplash
282_general_alcohol.jpg,negative_context,negative_context,19.77966102,18.97736201,19.88135593,21.19538397,unsplash
283_general_alcohol.jpg,negative_context,negative_context,35.5,24.91124596,34.36206897,27.66193044,unsplash
284_general_alcohol.jpg,negative_context,negative_context,17.69811321,20.25945639,14.98039216,25.77323433,unsplash
285_general_alcohol.jpg,negative_context,negative_context,19.28846154,21.45157478,12.71153846,20.82827691,unsplash
286_general_alcohol.jpg,negative_context,negative_context,16.16981132,21.0966055,22.71698113,27.93355947,unsplash
287_general_alcohol.jpg,general_alcohol,supermarket_setting,39.47619048,23.76124955,34.82692308,32.62064855,own_image
288_general_alcohol.jpg,general_alcohol,supermarket_setting,37.54166667,23.30095271,32.40677966,29.45839769,own_image
289_general_alcohol.jpg,general_alcohol,supermarket_setting,42.54166667,25.95812542,29.05263158,27.80525652,own_image
290_general_alcohol.jpg,general_alcohol,supermarket_setting,44.80769231,22.82073228,41.84615385,28.98233716,own_image
291_general_alcohol.jpg,general_alcohol,supermarket_setting,28.47169811,22.48982999,22.0754717,26.17827127,own_image
292_general_alcohol.jpg,general_alcohol,supermarket_setting,40.12068966,24.05481867,31.5862069,25.66247481,own_image
